date,time,hz_low,hz_high,bin_width,num_samples,db...
2026-09-17, 20:42:58.135525, 433000000, 438000000, 1000000.00, 20, -67.88, -71.65, -68.96, -65.24, -68.51
2026-09-17, 20:42:58.135525, 443000000, 448000000, 1000000.00, 20, -66.31, -74.13, -67.56, -66.31, -68.14
2026-09-17, 20:42:58.135525, 438000000, 443000000, 1000000.00, 20, -59.92, -58.78, -63.82, -69.75, -60.09
2026-09-17, 20:42:58.135525, 448000000, 453000000, 1000000.00, 20, -63.17, -65.34, -73.26, -89.16, -73.47
