date,time,hz_low,hz_high,bin_width,num_samples,db...
2026-06-15, 13:25:40.237131, 88000000, 93000000, 1000000.00, 20, -74.54, -60.18, -60.16, -61.93, -62.57
2026-06-15, 13:25:40.237131, 98000000, 103000000, 1000000.00, 20, -68.76, -61.95, -59.54, -60.54, -66.19
2026-06-15, 13:25:40.237131, 93000000, 98000000, 1000000.00, 20, -65.89, -68.06, -58.49, -57.89, -64.70
2026-06-15, 13:25:40.237131, 103000000, 108000000, 1000000.00, 20, -65.80, -70.94, -64.81, -62.66, -62.84
